61156.4
55928.6
61066.8
65404.1
62770.8
69652.6
70186
82439.6
67758.4
81810.2
79382.5
81888.1
76913.1
85246
81238.8
82649.4
85320.7
91514.5
86896.6
98761.3
89100.7
103004.2
96904.2
106321.6
105475.9
105917.6
105062.6
114429.8
115637
125751
121289.1
130926.2
133986.3
140303.7
146086.2
152908.9
151581.5
167458.3
164494.6
175688.5
168842.2
181814.8
181803.9
193092.6
186407.1
198625.5
198747.8
214671.1
212139.8
224942.3
221509.3
233413.5
233673.2
261466.8
260078.5
246819.7
250676
270462.3
278153.7
313358.4
295904.6
316919.1
321926.1
342299.8
324770.8
358007.8
344016.4
364134.1
357330.7
371790.7
357613.6
390817.7
367981.6
409178.3
387917.4
